query_index,candidate_order,database_index,database_name,database_y_m,database_x_m,grid_id
102,1,116,@5888.000@768.000@synthetic_geotiff@000140.png,3593.75,468.75,
102,2,104,@5376.000@768.000@synthetic_geotiff@000126.png,3281.25,468.75,
102,3,117,@5888.000@1280.000@synthetic_geotiff@000141.png,3593.75,781.25,
102,4,172,@6400.000@768.000@synthetic_geotiff@000154.png,3906.25,468.75,
102,5,127,@6400.000@1280.000@synthetic_geotiff@000155.png,3906.25,781.25,
102,6,102,@4864.000@6912.000@synthetic_geotiff@000124.png,2968.75,4218.75,
102,7,103,@4864.000@7424.000@synthetic_geotiff@000125.png,2968.75,4531.25,
102,8,101,@4864.000@6400.000@synthetic_geotiff@000123.png,2968.75,3906.25,
102,9,114,@5376.000@6912.000@synthetic_geotiff@000138.png,3281.25,4218.75,
102,10,89,@4352.000@6912.000@synthetic_geotiff@000110.png,2656.25,4218.75,
102,11,64,@3328.000@1792.000@synthetic_geotiff@000072.png,2031.25,1093.75,
102,12,51,@2816.000@1792.000@synthetic_geotiff@000058.png,1718.75,1093.75,
102,13,63,@3328.000@1280.000@synthetic_geotiff@000071.png,2031.25,781.25,
102,14,74,@3840.000@1792.000@synthetic_geotiff@000086.png,2343.75,1093.75,
102,15,65,@3328.000@2304.000@synthetic_geotiff@000073.png,2031.25,1406.25,
103,1,103,@4864.000@7424.000@synthetic_geotiff@000125.png,2968.75,4531.25,
103,2,102,@4864.000@6912.000@synthetic_geotiff@000124.png,2968.75,4218.75,
103,3,115,@5376.000@7424.000@synthetic_geotiff@000139.png,3281.25,4531.25,
103,4,90,@4352.000@7424.000@synthetic_geotiff@000111.png,2656.25,4531.25,
103,5,89,@4352.000@6912.000@synthetic_geotiff@000110.png,2656.25,4218.75,
103,6,108,@5376.000@3328.000@synthetic_geotiff@000131.png,3281.25,2031.25,
103,7,121,@5888.000@3328.000@synthetic_geotiff@000145.png,3593.75,2031.25,
103,8,109,@5376.000@3840.000@synthetic_geotiff@000132.png,3281.25,2343.75,
103,9,107,@5376.000@2816.000@synthetic_geotiff@000130.png,3281.25,1718.75,
103,10,169,@4864.000@3328.000@synthetic_geotiff@000117.png,2968.75,2031.25,
103,11,119,@5888.000@2304.000@synthetic_geotiff@000143.png,3593.75,1406.25,
103,12,120,@5888.000@2816.000@synthetic_geotiff@000144.png,3593.75,1718.75,
103,13,118,@5888.000@1792.000@synthetic_geotiff@000142.png,3593.75,1093.75,
103,14,170,@5376.000@2304.000@synthetic_geotiff@000129.png,3281.25,1406.25,
103,15,129,@6400.000@2304.000@synthetic_geotiff@000157.png,3906.25,1406.25,
104,1,194,@7424.000@3328.000@synthetic_geotiff@000187.png,4531.25,2031.25,
104,2,150,@7424.000@3840.000@synthetic_geotiff@000188.png,4531.25,2343.75,
104,3,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
104,4,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
104,5,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
104,6,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
104,7,174,@6912.000@2304.000@synthetic_geotiff@000171.png,4218.75,1406.25,
104,8,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
104,9,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
104,10,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
104,11,192,@6912.000@5888.000@synthetic_geotiff@000178.png,4218.75,3593.75,
104,12,195,@7424.000@5888.000@synthetic_geotiff@000192.png,4531.25,3593.75,
104,13,144,@6912.000@6400.000@synthetic_geotiff@000179.png,4218.75,3906.25,
104,14,143,@6912.000@5376.000@synthetic_geotiff@000177.png,4218.75,3281.25,
104,15,134,@6400.000@5888.000@synthetic_geotiff@000164.png,3906.25,3593.75,
105,1,170,@5376.000@2304.000@synthetic_geotiff@000129.png,3281.25,1406.25,
105,2,106,@5376.000@1792.000@synthetic_geotiff@000128.png,3281.25,1093.75,
105,3,107,@5376.000@2816.000@synthetic_geotiff@000130.png,3281.25,1718.75,
105,4,119,@5888.000@2304.000@synthetic_geotiff@000143.png,3593.75,1406.25,
105,5,94,@4864.000@2304.000@synthetic_geotiff@000115.png,2968.75,1406.25,
105,6,116,@5888.000@768.000@synthetic_geotiff@000140.png,3593.75,468.75,
105,7,104,@5376.000@768.000@synthetic_geotiff@000126.png,3281.25,468.75,
105,8,117,@5888.000@1280.000@synthetic_geotiff@000141.png,3593.75,781.25,
105,9,172,@6400.000@768.000@synthetic_geotiff@000154.png,3906.25,468.75,
105,10,127,@6400.000@1280.000@synthetic_geotiff@000155.png,3906.25,781.25,
105,11,194,@7424.000@3328.000@synthetic_geotiff@000187.png,4531.25,2031.25,
105,12,150,@7424.000@3840.000@synthetic_geotiff@000188.png,4531.25,2343.75,
105,13,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
105,14,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
105,15,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
106,1,106,@5376.000@1792.000@synthetic_geotiff@000128.png,3281.25,1093.75,
106,2,105,@5376.000@1280.000@synthetic_geotiff@000127.png,3281.25,781.25,
106,3,118,@5888.000@1792.000@synthetic_geotiff@000142.png,3593.75,1093.75,
106,4,93,@4864.000@1792.000@synthetic_geotiff@000114.png,2968.75,1093.75,
106,5,170,@5376.000@2304.000@synthetic_geotiff@000129.png,3281.25,1406.25,
106,6,131,@6400.000@3840.000@synthetic_geotiff@000160.png,3906.25,2343.75,
106,7,187,@5888.000@3840.000@synthetic_geotiff@000146.png,3593.75,2343.75,
106,8,141,@6912.000@3840.000@synthetic_geotiff@000174.png,4218.75,2343.75,
106,9,130,@6400.000@3328.000@synthetic_geotiff@000159.png,3906.25,2031.25,
106,10,132,@6400.000@4352.000@synthetic_geotiff@000161.png,3906.25,2656.25,
106,11,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
106,12,120,@5888.000@2816.000@synthetic_geotiff@000144.png,3593.75,1718.75,
106,13,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
106,14,130,@6400.000@3328.000@synthetic_geotiff@000159.png,3906.25,2031.25,
106,15,129,@6400.000@2304.000@synthetic_geotiff@000157.png,3906.25,1406.25,
107,1,167,@4352.000@3328.000@synthetic_geotiff@000103.png,2656.25,2031.25,
107,2,84,@4352.000@3840.000@synthetic_geotiff@000104.png,2656.25,2343.75,
107,3,166,@4352.000@2816.000@synthetic_geotiff@000102.png,2656.25,1718.75,
107,4,169,@4864.000@3328.000@synthetic_geotiff@000117.png,2968.75,2031.25,
107,5,164,@3840.000@3328.000@synthetic_geotiff@000089.png,2343.75,2031.25,
107,6,88,@4352.000@6400.000@synthetic_geotiff@000109.png,2656.25,3906.25,
107,7,89,@4352.000@6912.000@synthetic_geotiff@000110.png,2656.25,4218.75,
107,8,101,@4864.000@6400.000@synthetic_geotiff@000123.png,2968.75,3906.25,
107,9,79,@3840.000@6400.000@synthetic_geotiff@000095.png,2343.75,3906.25,
107,10,168,@4352.000@5888.000@synthetic_geotiff@000108.png,2656.25,3593.75,
107,11,168,@4352.000@5888.000@synthetic_geotiff@000108.png,2656.25,3593.75,
107,12,100,@4864.000@5888.000@synthetic_geotiff@000122.png,2968.75,3593.75,
107,13,88,@4352.000@6400.000@synthetic_geotiff@000109.png,2656.25,3906.25,
107,14,87,@4352.000@5376.000@synthetic_geotiff@000107.png,2656.25,3281.25,
107,15,78,@3840.000@5888.000@synthetic_geotiff@000094.png,2343.75,3593.75,
108,1,108,@5376.000@3328.000@synthetic_geotiff@000131.png,3281.25,2031.25,
108,2,121,@5888.000@3328.000@synthetic_geotiff@000145.png,3593.75,2031.25,
108,3,109,@5376.000@3840.000@synthetic_geotiff@000132.png,3281.25,2343.75,
108,4,107,@5376.000@2816.000@synthetic_geotiff@000130.png,3281.25,1718.75,
108,5,169,@4864.000@3328.000@synthetic_geotiff@000117.png,2968.75,2031.25,
108,6,116,@5888.000@768.000@synthetic_geotiff@000140.png,3593.75,468.75,
108,7,104,@5376.000@768.000@synthetic_geotiff@000126.png,3281.25,468.75,
108,8,117,@5888.000@1280.000@synthetic_geotiff@000141.png,3593.75,781.25,
108,9,172,@6400.000@768.000@synthetic_geotiff@000154.png,3906.25,468.75,
108,10,127,@6400.000@1280.000@synthetic_geotiff@000155.png,3906.25,781.25,
108,11,194,@7424.000@3328.000@synthetic_geotiff@000187.png,4531.25,2031.25,
108,12,150,@7424.000@3840.000@synthetic_geotiff@000188.png,4531.25,2343.75,
108,13,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
108,14,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
108,15,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
109,1,109,@5376.000@3840.000@synthetic_geotiff@000132.png,3281.25,2343.75,
109,2,108,@5376.000@3328.000@synthetic_geotiff@000131.png,3281.25,2031.25,
109,3,96,@4864.000@3840.000@synthetic_geotiff@000118.png,2968.75,2343.75,
109,4,110,@5376.000@4352.000@synthetic_geotiff@000133.png,3281.25,2656.25,
109,5,187,@5888.000@3840.000@synthetic_geotiff@000146.png,3593.75,2343.75,
109,6,120,@5888.000@2816.000@synthetic_geotiff@000144.png,3593.75,1718.75,
109,7,121,@5888.000@3328.000@synthetic_geotiff@000145.png,3593.75,2031.25,
109,8,107,@5376.000@2816.000@synthetic_geotiff@000130.png,3281.25,1718.75,
109,9,119,@5888.000@2304.000@synthetic_geotiff@000143.png,3593.75,1406.25,
109,10,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
109,11,124,@5888.000@5888.000@synthetic_geotiff@000150.png,3593.75,3593.75,
109,12,125,@5888.000@6400.000@synthetic_geotiff@000151.png,3593.75,3906.25,
109,13,188,@5888.000@5376.000@synthetic_geotiff@000149.png,3593.75,3281.25,
109,14,186,@5376.000@5888.000@synthetic_geotiff@000136.png,3281.25,3593.75,
109,15,134,@6400.000@5888.000@synthetic_geotiff@000164.png,3906.25,3593.75,
110,1,110,@5376.000@4352.000@synthetic_geotiff@000133.png,3281.25,2656.25,
110,2,97,@4864.000@4352.000@synthetic_geotiff@000119.png,2968.75,2656.25,
110,3,111,@5376.000@4864.000@synthetic_geotiff@000134.png,3281.25,2968.75,
110,4,109,@5376.000@3840.000@synthetic_geotiff@000132.png,3281.25,2343.75,
110,5,122,@5888.000@4352.000@synthetic_geotiff@000147.png,3593.75,2656.25,
110,6,98,@4864.000@4864.000@synthetic_geotiff@000120.png,2968.75,2968.75,
110,7,97,@4864.000@4352.000@synthetic_geotiff@000119.png,2968.75,2656.25,
110,8,99,@4864.000@5376.000@synthetic_geotiff@000121.png,2968.75,3281.25,
110,9,111,@5376.000@4864.000@synthetic_geotiff@000134.png,3281.25,2968.75,
110,10,86,@4352.000@4864.000@synthetic_geotiff@000106.png,2656.25,2968.75,
110,11,99,@4864.000@5376.000@synthetic_geotiff@000121.png,2968.75,3281.25,
110,12,100,@4864.000@5888.000@synthetic_geotiff@000122.png,2968.75,3593.75,
110,13,98,@4864.000@4864.000@synthetic_geotiff@000120.png,2968.75,2968.75,
110,14,112,@5376.000@5376.000@synthetic_geotiff@000135.png,3281.25,3281.25,
110,15,87,@4352.000@5376.000@synthetic_geotiff@000107.png,2656.25,3281.25,
111,1,111,@5376.000@4864.000@synthetic_geotiff@000134.png,3281.25,2968.75,
111,2,98,@4864.000@4864.000@synthetic_geotiff@000120.png,2968.75,2968.75,
111,3,110,@5376.000@4352.000@synthetic_geotiff@000133.png,3281.25,2656.25,
111,4,112,@5376.000@5376.000@synthetic_geotiff@000135.png,3281.25,3281.25,
111,5,123,@5888.000@4864.000@synthetic_geotiff@000148.png,3593.75,2968.75,
111,6,190,@6400.000@4864.000@synthetic_geotiff@000162.png,3906.25,2968.75,
111,7,123,@5888.000@4864.000@synthetic_geotiff@000148.png,3593.75,2968.75,
111,8,142,@6912.000@4864.000@synthetic_geotiff@000176.png,4218.75,2968.75,
111,9,132,@6400.000@4352.000@synthetic_geotiff@000161.png,3906.25,2656.25,
111,10,133,@6400.000@5376.000@synthetic_geotiff@000163.png,3906.25,3281.25,
111,11,120,@5888.000@2816.000@synthetic_geotiff@000144.png,3593.75,1718.75,
111,12,121,@5888.000@3328.000@synthetic_geotiff@000145.png,3593.75,2031.25,
111,13,107,@5376.000@2816.000@synthetic_geotiff@000130.png,3281.25,1718.75,
111,14,119,@5888.000@2304.000@synthetic_geotiff@000143.png,3593.75,1406.25,
111,15,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
112,1,131,@6400.000@3840.000@synthetic_geotiff@000160.png,3906.25,2343.75,
112,2,187,@5888.000@3840.000@synthetic_geotiff@000146.png,3593.75,2343.75,
112,3,141,@6912.000@3840.000@synthetic_geotiff@000174.png,4218.75,2343.75,
112,4,130,@6400.000@3328.000@synthetic_geotiff@000159.png,3906.25,2031.25,
112,5,132,@6400.000@4352.000@synthetic_geotiff@000161.png,3906.25,2656.25,
112,6,112,@5376.000@5376.000@synthetic_geotiff@000135.png,3281.25,3281.25,
112,7,99,@4864.000@5376.000@synthetic_geotiff@000121.png,2968.75,3281.25,
112,8,111,@5376.000@4864.000@synthetic_geotiff@000134.png,3281.25,2968.75,
112,9,186,@5376.000@5888.000@synthetic_geotiff@000136.png,3281.25,3593.75,
112,10,188,@5888.000@5376.000@synthetic_geotiff@000149.png,3593.75,3281.25,
112,11,167,@4352.000@3328.000@synthetic_geotiff@000103.png,2656.25,2031.25,
112,12,84,@4352.000@3840.000@synthetic_geotiff@000104.png,2656.25,2343.75,
112,13,166,@4352.000@2816.000@synthetic_geotiff@000102.png,2656.25,1718.75,
112,14,169,@4864.000@3328.000@synthetic_geotiff@000117.png,2968.75,2031.25,
112,15,164,@3840.000@3328.000@synthetic_geotiff@000089.png,2343.75,2031.25,
113,1,169,@4864.000@3328.000@synthetic_geotiff@000117.png,2968.75,2031.25,
113,2,96,@4864.000@3840.000@synthetic_geotiff@000118.png,2968.75,2343.75,
113,3,108,@5376.000@3328.000@synthetic_geotiff@000131.png,3281.25,2031.25,
113,4,95,@4864.000@2816.000@synthetic_geotiff@000116.png,2968.75,1718.75,
113,5,167,@4352.000@3328.000@synthetic_geotiff@000103.png,2656.25,2031.25,
113,6,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
113,7,174,@6912.000@2304.000@synthetic_geotiff@000171.png,4218.75,1406.25,
113,8,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
113,9,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
113,10,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
113,11,116,@5888.000@768.000@synthetic_geotiff@000140.png,3593.75,468.75,
113,12,104,@5376.000@768.000@synthetic_geotiff@000126.png,3281.25,468.75,
113,13,117,@5888.000@1280.000@synthetic_geotiff@000141.png,3593.75,781.25,
113,14,172,@6400.000@768.000@synthetic_geotiff@000154.png,3906.25,468.75,
113,15,127,@6400.000@1280.000@synthetic_geotiff@000155.png,3906.25,781.25,
114,1,116,@5888.000@768.000@synthetic_geotiff@000140.png,3593.75,468.75,
114,2,104,@5376.000@768.000@synthetic_geotiff@000126.png,3281.25,468.75,
114,3,117,@5888.000@1280.000@synthetic_geotiff@000141.png,3593.75,781.25,
114,4,172,@6400.000@768.000@synthetic_geotiff@000154.png,3906.25,468.75,
114,5,127,@6400.000@1280.000@synthetic_geotiff@000155.png,3906.25,781.25,
114,6,170,@5376.000@2304.000@synthetic_geotiff@000129.png,3281.25,1406.25,
114,7,106,@5376.000@1792.000@synthetic_geotiff@000128.png,3281.25,1093.75,
114,8,107,@5376.000@2816.000@synthetic_geotiff@000130.png,3281.25,1718.75,
114,9,119,@5888.000@2304.000@synthetic_geotiff@000143.png,3593.75,1406.25,
114,10,94,@4864.000@2304.000@synthetic_geotiff@000115.png,2968.75,1406.25,
114,11,194,@7424.000@3328.000@synthetic_geotiff@000187.png,4531.25,2031.25,
114,12,150,@7424.000@3840.000@synthetic_geotiff@000188.png,4531.25,2343.75,
114,13,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
114,14,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
114,15,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
115,1,115,@5376.000@7424.000@synthetic_geotiff@000139.png,3281.25,4531.25,
115,2,126,@5888.000@7424.000@synthetic_geotiff@000153.png,3593.75,4531.25,
115,3,103,@4864.000@7424.000@synthetic_geotiff@000125.png,2968.75,4531.25,
115,4,114,@5376.000@6912.000@synthetic_geotiff@000138.png,3281.25,4218.75,
115,5,102,@4864.000@6912.000@synthetic_geotiff@000124.png,2968.75,4218.75,
115,6,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
115,7,120,@5888.000@2816.000@synthetic_geotiff@000144.png,3593.75,1718.75,
115,8,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
115,9,130,@6400.000@3328.000@synthetic_geotiff@000159.png,3906.25,2031.25,
115,10,129,@6400.000@2304.000@synthetic_geotiff@000157.png,3906.25,1406.25,
115,11,143,@6912.000@5376.000@synthetic_geotiff@000177.png,4218.75,3281.25,
115,12,192,@6912.000@5888.000@synthetic_geotiff@000178.png,4218.75,3593.75,
115,13,153,@7424.000@5376.000@synthetic_geotiff@000191.png,4531.25,3281.25,
115,14,142,@6912.000@4864.000@synthetic_geotiff@000176.png,4218.75,2968.75,
115,15,133,@6400.000@5376.000@synthetic_geotiff@000163.png,3906.25,3281.25,
116,1,116,@5888.000@768.000@synthetic_geotiff@000140.png,3593.75,468.75,
116,2,104,@5376.000@768.000@synthetic_geotiff@000126.png,3281.25,468.75,
116,3,117,@5888.000@1280.000@synthetic_geotiff@000141.png,3593.75,781.25,
116,4,172,@6400.000@768.000@synthetic_geotiff@000154.png,3906.25,468.75,
116,5,127,@6400.000@1280.000@synthetic_geotiff@000155.png,3906.25,781.25,
116,6,170,@5376.000@2304.000@synthetic_geotiff@000129.png,3281.25,1406.25,
116,7,106,@5376.000@1792.000@synthetic_geotiff@000128.png,3281.25,1093.75,
116,8,107,@5376.000@2816.000@synthetic_geotiff@000130.png,3281.25,1718.75,
116,9,119,@5888.000@2304.000@synthetic_geotiff@000143.png,3593.75,1406.25,
116,10,94,@4864.000@2304.000@synthetic_geotiff@000115.png,2968.75,1406.25,
116,11,194,@7424.000@3328.000@synthetic_geotiff@000187.png,4531.25,2031.25,
116,12,150,@7424.000@3840.000@synthetic_geotiff@000188.png,4531.25,2343.75,
116,13,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
116,14,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
116,15,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
117,1,194,@7424.000@3328.000@synthetic_geotiff@000187.png,4531.25,2031.25,
117,2,150,@7424.000@3840.000@synthetic_geotiff@000188.png,4531.25,2343.75,
117,3,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
117,4,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
117,5,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
117,6,170,@5376.000@2304.000@synthetic_geotiff@000129.png,3281.25,1406.25,
117,7,106,@5376.000@1792.000@synthetic_geotiff@000128.png,3281.25,1093.75,
117,8,107,@5376.000@2816.000@synthetic_geotiff@000130.png,3281.25,1718.75,
117,9,119,@5888.000@2304.000@synthetic_geotiff@000143.png,3593.75,1406.25,
117,10,94,@4864.000@2304.000@synthetic_geotiff@000115.png,2968.75,1406.25,
117,11,116,@5888.000@768.000@synthetic_geotiff@000140.png,3593.75,468.75,
117,12,104,@5376.000@768.000@synthetic_geotiff@000126.png,3281.25,468.75,
117,13,117,@5888.000@1280.000@synthetic_geotiff@000141.png,3593.75,781.25,
117,14,172,@6400.000@768.000@synthetic_geotiff@000154.png,3906.25,468.75,
117,15,127,@6400.000@1280.000@synthetic_geotiff@000155.png,3906.25,781.25,
118,1,170,@5376.000@2304.000@synthetic_geotiff@000129.png,3281.25,1406.25,
118,2,106,@5376.000@1792.000@synthetic_geotiff@000128.png,3281.25,1093.75,
118,3,107,@5376.000@2816.000@synthetic_geotiff@000130.png,3281.25,1718.75,
118,4,119,@5888.000@2304.000@synthetic_geotiff@000143.png,3593.75,1406.25,
118,5,94,@4864.000@2304.000@synthetic_geotiff@000115.png,2968.75,1406.25,
118,6,131,@6400.000@3840.000@synthetic_geotiff@000160.png,3906.25,2343.75,
118,7,187,@5888.000@3840.000@synthetic_geotiff@000146.png,3593.75,2343.75,
118,8,141,@6912.000@3840.000@synthetic_geotiff@000174.png,4218.75,2343.75,
118,9,130,@6400.000@3328.000@synthetic_geotiff@000159.png,3906.25,2031.25,
118,10,132,@6400.000@4352.000@synthetic_geotiff@000161.png,3906.25,2656.25,
118,11,118,@5888.000@1792.000@synthetic_geotiff@000142.png,3593.75,1093.75,
118,12,106,@5376.000@1792.000@synthetic_geotiff@000128.png,3281.25,1093.75,
118,13,128,@6400.000@1792.000@synthetic_geotiff@000156.png,3906.25,1093.75,
118,14,117,@5888.000@1280.000@synthetic_geotiff@000141.png,3593.75,781.25,
118,15,119,@5888.000@2304.000@synthetic_geotiff@000143.png,3593.75,1406.25,
119,1,119,@5888.000@2304.000@synthetic_geotiff@000143.png,3593.75,1406.25,
119,2,120,@5888.000@2816.000@synthetic_geotiff@000144.png,3593.75,1718.75,
119,3,118,@5888.000@1792.000@synthetic_geotiff@000142.png,3593.75,1093.75,
119,4,170,@5376.000@2304.000@synthetic_geotiff@000129.png,3281.25,1406.25,
119,5,129,@6400.000@2304.000@synthetic_geotiff@000157.png,3906.25,1406.25,
119,6,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
119,7,120,@5888.000@2816.000@synthetic_geotiff@000144.png,3593.75,1718.75,
119,8,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
119,9,130,@6400.000@3328.000@synthetic_geotiff@000159.png,3906.25,2031.25,
119,10,129,@6400.000@2304.000@synthetic_geotiff@000157.png,3906.25,1406.25,
119,11,52,@2816.000@2304.000@synthetic_geotiff@000059.png,1718.75,1406.25,
119,12,51,@2816.000@1792.000@synthetic_geotiff@000058.png,1718.75,1093.75,
119,13,53,@2816.000@2816.000@synthetic_geotiff@000060.png,1718.75,1718.75,
119,14,39,@2304.000@2304.000@synthetic_geotiff@000045.png,1406.25,1406.25,
119,15,65,@3328.000@2304.000@synthetic_geotiff@000073.png,2031.25,1406.25,
120,1,120,@5888.000@2816.000@synthetic_geotiff@000144.png,3593.75,1718.75,
120,2,121,@5888.000@3328.000@synthetic_geotiff@000145.png,3593.75,2031.25,
120,3,107,@5376.000@2816.000@synthetic_geotiff@000130.png,3281.25,1718.75,
120,4,119,@5888.000@2304.000@synthetic_geotiff@000143.png,3593.75,1406.25,
120,5,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
120,6,124,@5888.000@5888.000@synthetic_geotiff@000150.png,3593.75,3593.75,
120,7,125,@5888.000@6400.000@synthetic_geotiff@000151.png,3593.75,3906.25,
120,8,188,@5888.000@5376.000@synthetic_geotiff@000149.png,3593.75,3281.25,
120,9,186,@5376.000@5888.000@synthetic_geotiff@000136.png,3281.25,3593.75,
120,10,134,@6400.000@5888.000@synthetic_geotiff@000164.png,3906.25,3593.75,
120,11,109,@5376.000@3840.000@synthetic_geotiff@000132.png,3281.25,2343.75,
120,12,108,@5376.000@3328.000@synthetic_geotiff@000131.png,3281.25,2031.25,
120,13,96,@4864.000@3840.000@synthetic_geotiff@000118.png,2968.75,2343.75,
120,14,110,@5376.000@4352.000@synthetic_geotiff@000133.png,3281.25,2656.25,
120,15,187,@5888.000@3840.000@synthetic_geotiff@000146.png,3593.75,2343.75,
121,1,194,@7424.000@3328.000@synthetic_geotiff@000187.png,4531.25,2031.25,
121,2,150,@7424.000@3840.000@synthetic_geotiff@000188.png,4531.25,2343.75,
121,3,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
121,4,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
121,5,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
121,6,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
121,7,174,@6912.000@2304.000@synthetic_geotiff@000171.png,4218.75,1406.25,
121,8,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
121,9,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
121,10,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
121,11,121,@5888.000@3328.000@synthetic_geotiff@000145.png,3593.75,2031.25,
121,12,108,@5376.000@3328.000@synthetic_geotiff@000131.png,3281.25,2031.25,
121,13,120,@5888.000@2816.000@synthetic_geotiff@000144.png,3593.75,1718.75,
121,14,187,@5888.000@3840.000@synthetic_geotiff@000146.png,3593.75,2343.75,
121,15,130,@6400.000@3328.000@synthetic_geotiff@000159.png,3906.25,2031.25,
122,1,122,@5888.000@4352.000@synthetic_geotiff@000147.png,3593.75,2656.25,
122,2,110,@5376.000@4352.000@synthetic_geotiff@000133.png,3281.25,2656.25,
122,3,123,@5888.000@4864.000@synthetic_geotiff@000148.png,3593.75,2968.75,
122,4,187,@5888.000@3840.000@synthetic_geotiff@000146.png,3593.75,2343.75,
122,5,132,@6400.000@4352.000@synthetic_geotiff@000161.png,3906.25,2656.25,
122,6,144,@6912.000@6400.000@synthetic_geotiff@000179.png,4218.75,3906.25,
122,7,192,@6912.000@5888.000@synthetic_geotiff@000178.png,4218.75,3593.75,
122,8,154,@7424.000@6400.000@synthetic_geotiff@000193.png,4531.25,3906.25,
122,9,145,@6912.000@6912.000@synthetic_geotiff@000180.png,4218.75,4218.75,
122,10,135,@6400.000@6400.000@synthetic_geotiff@000165.png,3906.25,3906.25,
122,11,139,@6912.000@2816.000@synthetic_geotiff@000172.png,4218.75,1718.75,
122,12,174,@6912.000@2304.000@synthetic_geotiff@000171.png,4218.75,1406.25,
122,13,189,@6400.000@2816.000@synthetic_geotiff@000158.png,3906.25,1718.75,
122,14,149,@7424.000@2816.000@synthetic_geotiff@000186.png,4531.25,1718.75,
122,15,140,@6912.000@3328.000@synthetic_geotiff@000173.png,4218.75,2031.25,
123,1,131,@6400.000@3840.000@synthetic_geotiff@000160.png,3906.25,2343.75,
123,2,187,@5888.000@3840.000@synthetic_geotiff@000146.png,3593.75,2343.75,
123,3,141,@6912.000@3840.000@synthetic_geotiff@000174.png,4218.75,2343.75,
123,4,130,@6400.000@3328.000@synthetic_geotiff@000159.png,3906.25,2031.25,
123,5,132,@6400.000@4352.000@synthetic_geotiff@000161.png,3906.25,2656.25,
123,6,170,@5376.000@2304.000@synthetic_geotiff@000129.png,3281.25,1406.25,
123,7,106,@5376.000@1792.000@synthetic_geotiff@000128.png,3281.25,1093.75,
123,8,107,@5376.000@2816.000@synthetic_geotiff@000130.png,3281.25,1718.75,
123,9,119,@5888.000@2304.000@synthetic_geotiff@000143.png,3593.75,1406.25,
123,10,94,@4864.000@2304.000@synthetic_geotiff@000115.png,2968.75,1406.25,
123,11,144,@6912.000@6400.000@synthetic_geotiff@000179.png,4218.75,3906.25,
