query_index,candidate_order,database_index,database_name,database_y_m,database_x_m,grid_id
277,12,637,@2000.000@26000.000@grid1@z16@r00@c12.png,2000.0,26000.0,1
277,13,638,@2000.000@28000.000@grid1@z16@r00@c13.png,2000.0,28000.0,1
277,14,662,@4000.000@26000.000@grid1@z16@r01@c12.png,4000.0,26000.0,1
277,15,663,@4000.000@28000.000@grid1@z16@r01@c13.png,4000.0,28000.0,1
278,1,846,@18000.000@44000.000@grid1@z16@r08@c21.png,18000.0,44000.0,1
278,2,246,@19000.000@43000.000@grid0@z16@r09@c21.png,19000.0,43000.0,0
278,3,247,@19000.000@45000.000@grid0@z16@r09@c22.png,19000.0,45000.0,0
278,4,221,@17000.000@43000.000@grid0@z16@r08@c21.png,17000.0,43000.0,0
278,5,222,@17000.000@45000.000@grid0@z16@r08@c22.png,17000.0,45000.0,0
278,6,248,@19000.000@47000.000@grid0@z16@r09@c23.png,19000.0,47000.0,0
278,7,873,@20000.000@48000.000@grid1@z16@r09@c23.png,20000.0,48000.0,1
278,8,872,@20000.000@46000.000@grid1@z16@r09@c22.png,20000.0,46000.0,1
278,9,847,@18000.000@46000.000@grid1@z16@r08@c22.png,18000.0,46000.0,1
278,10,848,@18000.000@48000.000@grid1@z16@r08@c23.png,18000.0,48000.0,1
278,11,60,@5000.000@21000.000@grid0@z16@r02@c10.png,5000.0,21000.0,0
278,12,684,@6000.000@20000.000@grid1@z16@r02@c09.png,6000.0,20000.0,1
278,13,685,@6000.000@22000.000@grid1@z16@r02@c10.png,6000.0,22000.0,1
278,14,660,@4000.000@22000.000@grid1@z16@r01@c10.png,4000.0,22000.0,1
278,15,659,@4000.000@20000.000@grid1@z16@r01@c09.png,4000.0,20000.0,1
279,1,846,@18000.000@44000.000@grid1@z16@r08@c21.png,18000.0,44000.0,1
279,2,246,@19000.000@43000.000@grid0@z16@r09@c21.png,19000.0,43000.0,0
279,3,247,@19000.000@45000.000@grid0@z16@r09@c22.png,19000.0,45000.0,0
279,4,221,@17000.000@43000.000@grid0@z16@r08@c21.png,17000.0,43000.0,0
279,5,222,@17000.000@45000.000@grid0@z16@r08@c22.png,17000.0,45000.0,0
279,6,735,@10000.000@22000.000@grid1@z16@r04@c10.png,10000.0,22000.0,1
279,7,136,@11000.000@23000.000@grid0@z16@r05@c11.png,11000.0,23000.0,0
279,8,135,@11000.000@21000.000@grid0@z16@r05@c10.png,11000.0,21000.0,0
279,9,111,@9000.000@23000.000@grid0@z16@r04@c11.png,9000.0,23000.0,0
279,10,110,@9000.000@21000.000@grid0@z16@r04@c10.png,9000.0,21000.0,0
279,11,6,@1000.000@13000.000@grid0@z16@r00@c06.png,1000.0,13000.0,0
279,12,630,@2000.000@12000.000@grid1@z16@r00@c05.png,2000.0,12000.0,1
279,13,631,@2000.000@14000.000@grid1@z16@r00@c06.png,2000.0,14000.0,1
279,14,655,@4000.000@12000.000@grid1@z16@r01@c05.png,4000.0,12000.0,1
279,15,656,@4000.000@14000.000@grid1@z16@r01@c06.png,4000.0,14000.0,1
280,1,6,@1000.000@13000.000@grid0@z16@r00@c06.png,1000.0,13000.0,0
280,2,630,@2000.000@12000.000@grid1@z16@r00@c05.png,2000.0,12000.0,1
280,3,631,@2000.000@14000.000@grid1@z16@r00@c06.png,2000.0,14000.0,1
280,4,655,@4000.000@12000.000@grid1@z16@r01@c05.png,4000.0,12000.0,1
280,5,656,@4000.000@14000.000@grid1@z16@r01@c06.png,4000.0,14000.0,1
280,6,60,@5000.000@21000.000@grid0@z16@r02@c10.png,5000.0,21000.0,0
280,7,684,@6000.000@20000.000@grid1@z16@r02@c09.png,6000.0,20000.0,1
280,8,685,@6000.000@22000.000@grid1@z16@r02@c10.png,6000.0,22000.0,1
280,9,660,@4000.000@22000.000@grid1@z16@r01@c10.png,4000.0,22000.0,1
280,10,659,@4000.000@20000.000@grid1@z16@r01@c09.png,4000.0,20000.0,1
280,11,85,@7000.000@21000.000@grid0@z16@r03@c10.png,7000.0,21000.0,0
280,12,685,@6000.000@22000.000@grid1@z16@r02@c10.png,6000.0,22000.0,1
280,13,684,@6000.000@20000.000@grid1@z16@r02@c09.png,6000.0,20000.0,1
280,14,709,@8000.000@20000.000@grid1@z16@r03@c09.png,8000.0,20000.0,1
280,15,710,@8000.000@22000.000@grid1@z16@r03@c10.png,8000.0,22000.0,1
281,1,36,@3000.000@23000.000@grid0@z16@r01@c11.png,3000.0,23000.0,0
281,2,636,@2000.000@24000.000@grid1@z16@r00@c11.png,2000.0,24000.0,1
281,3,635,@2000.000@22000.000@grid1@z16@r00@c10.png,2000.0,22000.0,1
281,4,661,@4000.000@24000.000@grid1@z16@r01@c11.png,4000.0,24000.0,1
281,5,660,@4000.000@22000.000@grid1@z16@r01@c10.png,4000.0,22000.0,1
281,6,59,@5000.000@19000.000@grid0@z16@r02@c09.png,5000.0,19000.0,0
281,7,684,@6000.000@20000.000@grid1@z16@r02@c09.png,6000.0,20000.0,1
281,8,683,@6000.000@18000.000@grid1@z16@r02@c08.png,6000.0,18000.0,1
281,9,658,@4000.000@18000.000@grid1@z16@r01@c08.png,4000.0,18000.0,1
281,10,659,@4000.000@20000.000@grid1@z16@r01@c09.png,4000.0,20000.0,1
281,11,635,@2000.000@22000.000@grid1@z16@r00@c10.png,2000.0,22000.0,1
281,12,11,@1000.000@23000.000@grid0@z16@r00@c11.png,1000.0,23000.0,0
281,13,10,@1000.000@21000.000@grid0@z16@r00@c10.png,1000.0,21000.0,0
281,14,36,@3000.000@23000.000@grid0@z16@r01@c11.png,3000.0,23000.0,0
281,15,35,@3000.000@21000.000@grid0@z16@r01@c10.png,3000.0,21000.0,0
282,1,958,@28000.000@18000.000@grid1@z16@r13@c08.png,28000.0,18000.0,1
282,2,334,@27000.000@19000.000@grid0@z16@r13@c09.png,27000.0,19000.0,0
282,3,358,@29000.000@17000.000@grid0@z16@r14@c08.png,29000.0,17000.0,0
282,4,359,@29000.000@19000.000@grid0@z16@r14@c09.png,29000.0,19000.0,0
282,5,333,@27000.000@17000.000@grid0@z16@r13@c08.png,27000.0,17000.0,0
282,6,332,@27000.000@15000.000@grid0@z16@r13@c07.png,27000.0,15000.0,0
282,7,956,@28000.000@14000.000@grid1@z16@r13@c06.png,28000.0,14000.0,1
282,8,957,@28000.000@16000.000@grid1@z16@r13@c07.png,28000.0,16000.0,1
282,9,931,@26000.000@14000.000@grid1@z16@r12@c06.png,26000.0,14000.0,1
282,10,932,@26000.000@16000.000@grid1@z16@r12@c07.png,26000.0,16000.0,1
282,11,308,@25000.000@17000.000@grid0@z16@r12@c08.png,25000.0,17000.0,0
282,12,907,@24000.000@16000.000@grid1@z16@r11@c07.png,24000.0,16000.0,1
282,13,908,@24000.000@18000.000@grid1@z16@r11@c08.png,24000.0,18000.0,1
282,14,933,@26000.000@18000.000@grid1@z16@r12@c08.png,26000.0,18000.0,1
282,15,932,@26000.000@16000.000@grid1@z16@r12@c07.png,26000.0,16000.0,1
283,1,874,@20000.000@50000.000@grid1@z16@r09@c24.png,20000.0,50000.0,1
283,2,274,@21000.000@49000.000@grid0@z16@r10@c24.png,21000.0,49000.0,0
283,3,249,@19000.000@49000.000@grid0@z16@r09@c24.png,19000.0,49000.0,0
283,4,299,@23000.000@49000.000@grid0@z16@r11@c24.png,23000.0,49000.0,0
283,5,273,@21000.000@47000.000@grid0@z16@r10@c23.png,21000.0,47000.0,0
283,6,683,@6000.000@18000.000@grid1@z16@r02@c08.png,6000.0,18000.0,1
283,7,58,@5000.000@17000.000@grid0@z16@r02@c08.png,5000.0,17000.0,0
283,8,84,@7000.000@19000.000@grid0@z16@r03@c09.png,7000.0,19000.0,0
283,9,83,@7000.000@17000.000@grid0@z16@r03@c08.png,7000.0,17000.0,0
283,10,59,@5000.000@19000.000@grid0@z16@r02@c09.png,5000.0,19000.0,0
283,11,658,@4000.000@18000.000@grid1@z16@r01@c08.png,4000.0,18000.0,1
283,12,59,@5000.000@19000.000@grid0@z16@r02@c09.png,5000.0,19000.0,0
283,13,58,@5000.000@17000.000@grid0@z16@r02@c08.png,5000.0,17000.0,0
283,14,33,@3000.000@17000.000@grid0@z16@r01@c08.png,3000.0,17000.0,0
283,15,34,@3000.000@19000.000@grid0@z16@r01@c09.png,3000.0,19000.0,0
284,1,908,@24000.000@18000.000@grid1@z16@r11@c08.png,24000.0,18000.0,1
284,2,283,@23000.000@17000.000@grid0@z16@r11@c08.png,23000.0,17000.0,0
284,3,284,@23000.000@19000.000@grid0@z16@r11@c09.png,23000.0,19000.0,0
284,4,308,@25000.000@17000.000@grid0@z16@r12@c08.png,25000.0,17000.0,0
284,5,309,@25000.000@19000.000@grid0@z16@r12@c09.png,25000.0,19000.0,0
284,6,949,@26000.000@50000.000@grid1@z16@r12@c24.png,26000.0,50000.0,1
284,7,324,@25000.000@49000.000@grid0@z16@r12@c24.png,25000.0,49000.0,0
284,8,349,@27000.000@49000.000@grid0@z16@r13@c24.png,27000.0,49000.0,0
284,9,374,@29000.000@49000.000@grid0@z16@r14@c24.png,29000.0,49000.0,0
284,10,348,@27000.000@47000.000@grid0@z16@r13@c23.png,27000.0,47000.0,0
284,11,284,@23000.000@19000.000@grid0@z16@r11@c09.png,23000.0,19000.0,0
284,12,884,@22000.000@20000.000@grid1@z16@r10@c09.png,22000.0,20000.0,1
284,13,883,@22000.000@18000.000@grid1@z16@r10@c08.png,22000.0,18000.0,1
284,14,908,@24000.000@18000.000@grid1@z16@r11@c08.png,24000.0,18000.0,1
284,15,909,@24000.000@20000.000@grid1@z16@r11@c09.png,24000.0,20000.0,1
285,1,613,@49000.000@27000.000@grid0@z16@r24@c13.png,49000.0,27000.0,0
285,2,1213,@48000.000@28000.000@grid1@z16@r23@c13.png,48000.0,28000.0,1
285,3,1212,@48000.000@26000.000@grid1@z16@r23@c12.png,48000.0,26000.0,1
285,4,1238,@50000.000@28000.000@grid1@z16@r24@c13.png,50000.0,28000.0,1
285,5,1237,@50000.000@26000.000@grid1@z16@r24@c12.png,50000.0,26000.0,1
285,6,324,@25000.000@49000.000@grid0@z16@r12@c24.png,25000.0,49000.0,0
285,7,924,@24000.000@50000.000@grid1@z16@r11@c24.png,24000.0,50000.0,1
285,8,948,@26000.000@48000.000@grid1@z16@r12@c23.png,26000.0,48000.0,1
285,9,949,@26000.000@50000.000@grid1@z16@r12@c24.png,26000.0,50000.0,1
285,10,923,@24000.000@48000.000@grid1@z16@r11@c23.png,24000.0,48000.0,1
285,11,536,@43000.000@23000.000@grid0@z16@r21@c11.png,43000.0,23000.0,0
285,12,1160,@44000.000@22000.000@grid1@z16@r21@c10.png,44000.0,22000.0,1
285,13,1161,@44000.000@24000.000@grid1@z16@r21@c11.png,44000.0,24000.0,1
285,14,1135,@42000.000@22000.000@grid1@z16@r20@c10.png,42000.0,22000.0,1
285,15,1136,@42000.000@24000.000@grid1@z16@r20@c11.png,42000.0,24000.0,1
286,1,286,@23000.000@23000.000@grid0@z16@r11@c11.png,23000.0,23000.0,0
286,2,910,@24000.000@22000.000@grid1@z16@r11@c10.png,24000.0,22000.0,1
286,3,911,@24000.000@24000.000@grid1@z16@r11@c11.png,24000.0,24000.0,1
286,4,886,@22000.000@24000.000@grid1@z16@r10@c11.png,22000.0,24000.0,1
286,5,885,@22000.000@22000.000@grid1@z16@r10@c10.png,22000.0,22000.0,1
286,6,914,@24000.000@30000.000@grid1@z16@r11@c14.png,24000.0,30000.0,1
286,7,290,@23000.000@31000.000@grid0@z16@r11@c15.png,23000.0,31000.0,0
286,8,289,@23000.000@29000.000@grid0@z16@r11@c14.png,23000.0,29000.0,0
286,9,314,@25000.000@29000.000@grid0@z16@r12@c14.png,25000.0,29000.0,0
286,10,315,@25000.000@31000.000@grid0@z16@r12@c15.png,25000.0,31000.0,0
286,11,885,@22000.000@22000.000@grid1@z16@r10@c10.png,22000.0,22000.0,1
286,12,285,@23000.000@21000.000@grid0@z16@r11@c10.png,23000.0,21000.0,0
286,13,286,@23000.000@23000.000@grid0@z16@r11@c11.png,23000.0,23000.0,0
286,14,261,@21000.000@23000.000@grid0@z16@r10@c11.png,21000.0,23000.0,0
286,15,260,@21000.000@21000.000@grid0@z16@r10@c10.png,21000.0,21000.0,0
287,1,885,@22000.000@22000.000@grid1@z16@r10@c10.png,22000.0,22000.0,1
287,2,285,@23000.000@21000.000@grid0@z16@r11@c10.png,23000.0,21000.0,0
287,3,286,@23000.000@23000.000@grid0@z16@r11@c11.png,23000.0,23000.0,0
287,4,261,@21000.000@23000.000@grid0@z16@r10@c11.png,21000.0,23000.0,0
287,5,260,@21000.000@21000.000@grid0@z16@r10@c10.png,21000.0,21000.0,0
287,6,268,@21000.000@37000.000@grid0@z16@r10@c18.png,21000.0,37000.0,0
287,7,867,@20000.000@36000.000@grid1@z16@r09@c17.png,20000.0,36000.0,1
287,8,868,@20000.000@38000.000@grid1@z16@r09@c18.png,20000.0,38000.0,1
287,9,893,@22000.000@38000.000@grid1@z16@r10@c18.png,22000.0,38000.0,1
287,10,892,@22000.000@36000.000@grid1@z16@r10@c17.png,22000.0,36000.0,1
287,11,286,@23000.000@23000.000@grid0@z16@r11@c11.png,23000.0,23000.0,0
287,12,910,@24000.000@22000.000@grid1@z16@r11@c10.png,24000.0,22000.0,1
287,13,911,@24000.000@24000.000@grid1@z16@r11@c11.png,24000.0,24000.0,1
287,14,886,@22000.000@24000.000@grid1@z16@r10@c11.png,22000.0,24000.0,1
287,15,885,@22000.000@22000.000@grid1@z16@r10@c10.png,22000.0,22000.0,1
288,1,210,@17000.000@21000.000@grid0@z16@r08@c10.png,17000.0,21000.0,0
288,2,835,@18000.000@22000.000@grid1@z16@r08@c10.png,18000.0,22000.0,1
288,3,834,@18000.000@20000.000@grid1@z16@r08@c09.png,18000.0,20000.0,1
288,4,809,@16000.000@20000.000@grid1@z16@r07@c09.png,16000.0,20000.0,1
288,5,810,@16000.000@22000.000@grid1@z16@r07@c10.png,16000.0,22000.0,1
288,6,859,@20000.000@20000.000@grid1@z16@r09@c09.png,20000.0,20000.0,1
288,7,259,@21000.000@19000.000@grid0@z16@r10@c09.png,21000.0,19000.0,0
288,8,235,@19000.000@21000.000@grid0@z16@r09@c10.png,19000.0,21000.0,0
288,9,234,@19000.000@19000.000@grid0@z16@r09@c09.png,19000.0,19000.0,0
288,10,260,@21000.000@21000.000@grid0@z16@r10@c10.png,21000.0,21000.0,0
288,11,865,@20000.000@32000.000@grid1@z16@r09@c15.png,20000.0,32000.0,1
288,12,265,@21000.000@31000.000@grid0@z16@r10@c15.png,21000.0,31000.0,0
288,13,266,@21000.000@33000.000@grid0@z16@r10@c16.png,21000.0,33000.0,0
288,14,240,@19000.000@31000.000@grid0@z16@r09@c15.png,19000.0,31000.0,0
288,15,241,@19000.000@33000.000@grid0@z16@r09@c16.png,19000.0,33000.0,0
289,1,289,@23000.000@29000.000@grid0@z16@r11@c14.png,23000.0,29000.0,0
289,2,888,@22000.000@28000.000@grid1@z16@r10@c13.png,22000.0,28000.0,1
289,3,889,@22000.000@30000.000@grid1@z16@r10@c14.png,22000.0,30000.0,1
289,4,914,@24000.000@30000.000@grid1@z16@r11@c14.png,24000.0,30000.0,1
289,5,913,@24000.000@28000.000@grid1@z16@r11@c13.png,24000.0,28000.0,1
289,6,266,@21000.000@33000.000@grid0@z16@r10@c16.png,21000.0,33000.0,0
289,7,890,@22000.000@32000.000@grid1@z16@r10@c15.png,22000.0,32000.0,1
289,8,891,@22000.000@34000.000@grid1@z16@r10@c16.png,22000.0,34000.0,1
289,9,865,@20000.000@32000.000@grid1@z16@r09@c15.png,20000.0,32000.0,1
289,10,866,@20000.000@34000.000@grid1@z16@r09@c16.png,20000.0,34000.0,1
289,11,889,@22000.000@30000.000@grid1@z16@r10@c14.png,22000.0,30000.0,1
289,12,265,@21000.000@31000.000@grid0@z16@r10@c15.png,21000.0,31000.0,0
289,13,264,@21000.000@29000.000@grid0@z16@r10@c14.png,21000.0,29000.0,0
289,14,290,@23000.000@31000.000@grid0@z16@r11@c15.png,23000.0,31000.0,0
289,15,289,@23000.000@29000.000@grid0@z16@r11@c14.png,23000.0,29000.0,0
290,1,224,@17000.000@49000.000@grid0@z16@r08@c24.png,17000.0,49000.0,0
290,2,848,@18000.000@48000.000@grid1@z16@r08@c23.png,18000.0,48000.0,1
290,3,849,@18000.000@50000.000@grid1@z16@r08@c24.png,18000.0,50000.0,1
290,4,823,@16000.000@48000.000@grid1@z16@r07@c23.png,16000.0,48000.0,1
290,5,824,@16000.000@50000.000@grid1@z16@r07@c24.png,16000.0,50000.0,1
290,6,988,@30000.000@28000.000@grid1@z16@r14@c13.png,30000.0,28000.0,1
290,7,388,@31000.000@27000.000@grid0@z16@r15@c13.png,31000.0,27000.0,0
290,8,389,@31000.000@29000.000@grid0@z16@r15@c14.png,31000.0,29000.0,0
290,9,364,@29000.000@29000.000@grid0@z16@r14@c14.png,29000.0,29000.0,0
290,10,363,@29000.000@27000.000@grid0@z16@r14@c13.png,29000.0,27000.0,0
290,11,1111,@40000.000@24000.000@grid1@z16@r19@c11.png,40000.0,24000.0,1
290,12,512,@41000.000@25000.000@grid0@z16@r20@c12.png,41000.0,25000.0,0
290,13,511,@41000.000@23000.000@grid0@z16@r20@c11.png,41000.0,23000.0,0
290,14,487,@39000.000@25000.000@grid0@z16@r19@c12.png,39000.0,25000.0,0
290,15,486,@39000.000@23000.000@grid0@z16@r19@c11.png,39000.0,23000.0,0
291,1,1012,@32000.000@26000.000@grid1@z16@r15@c12.png,32000.0,26000.0,1
291,2,388,@31000.000@27000.000@grid0@z16@r15@c13.png,31000.0,27000.0,0
291,3,387,@31000.000@25000.000@grid0@z16@r15@c12.png,31000.0,25000.0,0
291,4,413,@33000.000@27000.000@grid0@z16@r16@c13.png,33000.0,27000.0,0
291,5,412,@33000.000@25000.000@grid0@z16@r16@c12.png,33000.0,25000.0,0
291,6,249,@19000.000@49000.000@grid0@z16@r09@c24.png,19000.0,49000.0,0
291,7,849,@18000.000@50000.000@grid1@z16@r08@c24.png,18000.0,50000.0,1
291,8,848,@18000.000@48000.000@grid1@z16@r08@c23.png,18000.0,48000.0,1
291,9,874,@20000.000@50000.000@grid1@z16@r09@c24.png,20000.0,50000.0,1
291,10,873,@20000.000@48000.000@grid1@z16@r09@c23.png,20000.0,48000.0,1
291,11,391,@31000.000@33000.000@grid0@z16@r15@c16.png,31000.0,33000.0,0
291,12,1016,@32000.000@34000.000@grid1@z16@r15@c16.png,32000.0,34000.0,1
291,13,1015,@32000.000@32000.000@grid1@z16@r15@c15.png,32000.0,32000.0,1
291,14,990,@30000.000@32000.000@grid1@z16@r14@c15.png,30000.0,32000.0,1
291,15,991,@30000.000@34000.000@grid1@z16@r14@c16.png,30000.0,34000.0,1
292,1,874,@20000.000@50000.000@grid1@z16@r09@c24.png,20000.0,50000.0,1
292,2,274,@21000.000@49000.000@grid0@z16@r10@c24.png,21000.0,49000.0,0
292,3,249,@19000.000@49000.000@grid0@z16@r09@c24.png,19000.0,49000.0,0
292,4,299,@23000.000@49000.000@grid0@z16@r11@c24.png,23000.0,49000.0,0
292,5,273,@21000.000@47000.000@grid0@z16@r10@c23.png,21000.0,47000.0,0
292,6,848,@18000.000@48000.000@grid1@z16@r08@c23.png,18000.0,48000.0,1
292,7,224,@17000.000@49000.000@grid0@z16@r08@c24.png,17000.0,49000.0,0
292,8,223,@17000.000@47000.000@grid0@z16@r08@c23.png,17000.0,47000.0,0
292,9,249,@19000.000@49000.000@grid0@z16@r09@c24.png,19000.0,49000.0,0
292,10,248,@19000.000@47000.000@grid0@z16@r09@c23.png,19000.0,47000.0,0
292,11,31,@3000.000@13000.000@grid0@z16@r01@c06.png,3000.0,13000.0,0
292,12,656,@4000.000@14000.000@grid1@z16@r01@c06.png,4000.0,14000.0,1
292,13,655,@4000.000@12000.000@grid1@z16@r01@c05.png,4000.0,12000.0,1
292,14,631,@2000.000@14000.000@grid1@z16@r00@c06.png,2000.0,14000.0,1
292,15,630,@2000.000@12000.000@grid1@z16@r00@c05.png,2000.0,12000.0,1
293,1,247,@19000.000@45000.000@grid0@z16@r09@c22.png,19000.0,45000.0,0
293,2,871,@20000.000@44000.000@grid1@z16@r09@c21.png,20000.0,44000.0,1
293,3,872,@20000.000@46000.000@grid1@z16@r09@c22.png,20000.0,46000.0,1
293,4,846,@18000.000@44000.000@grid1@z16@r08@c21.png,18000.0,44000.0,1
293,5,847,@18000.000@46000.000@grid1@z16@r08@c22.png,18000.0,46000.0,1
293,6,155,@13000.000@11000.000@grid0@z16@r06@c05.png,13000.0,11000.0,0
293,7,755,@12000.000@12000.000@grid1@z16@r05@c05.png,12000.0,12000.0,1
293,8,754,@12000.000@10000.000@grid1@z16@r05@c04.png,12000.0,10000.0,1
293,9,779,@14000.000@10000.000@grid1@z16@r06@c04.png,14000.0,10000.0,1
293,10,780,@14000.000@12000.000@grid1@z16@r06@c05.png,14000.0,12000.0,1
293,11,419,@33000.000@39000.000@grid0@z16@r16@c19.png,33000.0,39000.0,0
293,12,1018,@32000.000@38000.000@grid1@z16@r15@c18.png,32000.0,38000.0,1
293,13,1019,@32000.000@40000.000@grid1@z16@r15@c19.png,32000.0,40000.0,1
293,14,1043,@34000.000@38000.000@grid1@z16@r16@c18.png,34000.0,38000.0,1
293,15,1044,@34000.000@40000.000@grid1@z16@r16@c19.png,34000.0,40000.0,1
294,1,294,@23000.000@39000.000@grid0@z16@r11@c19.png,23000.0,39000.0,0
294,2,918,@24000.000@38000.000@grid1@z16@r11@c18.png,24000.0,38000.0,1
294,3,919,@24000.000@40000.000@grid1@z16@r11@c19.png,24000.0,40000.0,1
294,4,894,@22000.000@40000.000@grid1@z16@r10@c19.png,22000.0,40000.0,1
294,5,893,@22000.000@38000.000@grid1@z16@r10@c18.png,22000.0,38000.0,1
294,6,914,@24000.000@30000.000@grid1@z16@r11@c14.png,24000.0,30000.0,1
294,7,290,@23000.000@31000.000@grid0@z16@r11@c15.png,23000.0,31000.0,0
294,8,289,@23000.000@29000.000@grid0@z16@r11@c14.png,23000.0,29000.0,0
294,9,314,@25000.000@29000.000@grid0@z16@r12@c14.png,25000.0,29000.0,0
294,10,315,@25000.000@31000.000@grid0@z16@r12@c15.png,25000.0,31000.0,0
294,11,919,@24000.000@40000.000@grid1@z16@r11@c19.png,24000.0,40000.0,1
294,12,294,@23000.000@39000.000@grid0@z16@r11@c19.png,23000.0,39000.0,0
294,13,295,@23000.000@41000.000@grid0@z16@r11@c20.png,23000.0,41000.0,0
294,14,319,@25000.000@39000.000@grid0@z16@r12@c19.png,25000.0,39000.0,0
294,15,320,@25000.000@41000.000@grid0@z16@r12@c20.png,25000.0,41000.0,0
295,1,191,@15000.000@33000.000@grid0@z16@r07@c16.png,15000.0,33000.0,0
295,2,790,@14000.000@32000.000@grid1@z16@r06@c15.png,14000.0,32000.0,1
295,3,791,@14000.000@34000.000@grid1@z16@r06@c16.png,14000.0,34000.0,1
295,4,815,@16000.000@32000.000@grid1@z16@r07@c15.png,16000.0,32000.0,1
295,5,816,@16000.000@34000.000@grid1@z16@r07@c16.png,16000.0,34000.0,1
295,6,874,@20000.000@50000.000@grid1@z16@r09@c24.png,20000.0,50000.0,1
295,7,274,@21000.000@49000.000@grid0@z16@r10@c24.png,21000.0,49000.0,0
295,8,249,@19000.000@49000.000@grid0@z16@r09@c24.png,19000.0,49000.0,0
295,9,299,@23000.000@49000.000@grid0@z16@r11@c24.png,23000.0,49000.0,0
295,10,273,@21000.000@47000.000@grid0@z16@r10@c23.png,21000.0,47000.0,0
295,11,920,@24000.000@42000.000@grid1@z16@r11@c20.png,24000.0,42000.0,1
295,12,295,@23000.000@41000.000@grid0@z16@r11@c20.png,23000.0,41000.0,0
295,13,296,@23000.000@43000.000@grid0@z16@r11@c21.png,23000.0,43000.0,0
295,14,321,@25000.000@43000.000@grid0@z16@r12@c21.png,25000.0,43000.0,0
295,15,320,@25000.000@41000.000@grid0@z16@r12@c20.png,25000.0,41000.0,0
296,1,897,@22000.000@46000.000@grid1@z16@r10@c22.png,22000.0,46000.0,1
296,2,298,@23000.000@47000.000@grid0@z16@r11@c23.png,23000.0,47000.0,0
296,3,273,@21000.000@47000.000@grid0@z16@r10@c23.png,21000.0,47000.0,0
296,4,272,@21000.000@45000.000@grid0@z16@r10@c22.png,21000.0,45000.0,0
296,5,297,@23000.000@45000.000@grid0@z16@r11@c22.png,23000.0,45000.0,0
296,6,946,@26000.000@44000.000@grid1@z16@r12@c21.png,26000.0,44000.0,1
296,7,321,@25000.000@43000.000@grid0@z16@r12@c21.png,25000.0,43000.0,0
296,8,322,@25000.000@45000.000@grid0@z16@r12@c22.png,25000.0,45000.0,0
296,9,346,@27000.000@43000.000@grid0@z16@r13@c21.png,27000.0,43000.0,0
296,10,347,@27000.000@45000.000@grid0@z16@r13@c22.png,27000.0,45000.0,0
296,11,296,@23000.000@43000.000@grid0@z16@r11@c21.png,23000.0,43000.0,0
296,12,895,@22000.000@42000.000@grid1@z16@r10@c20.png,22000.0,42000.0,1
296,13,896,@22000.000@44000.000@grid1@z16@r10@c21.png,22000.0,44000.0,1
296,14,920,@24000.000@42000.000@grid1@z16@r11@c20.png,24000.0,42000.0,1
296,15,921,@24000.000@44000.000@grid1@z16@r11@c21.png,24000.0,44000.0,1
297,1,897,@22000.000@46000.000@grid1@z16@r10@c22.png,22000.0,46000.0,1
297,2,298,@23000.000@47000.000@grid0@z16@r11@c23.png,23000.0,47000.0,0
297,3,273,@21000.000@47000.000@grid0@z16@r10@c23.png,21000.0,47000.0,0
297,4,272,@21000.000@45000.000@grid0@z16@r10@c22.png,21000.0,45000.0,0
297,5,297,@23000.000@45000.000@grid0@z16@r11@c22.png,23000.0,45000.0,0
297,6,946,@26000.000@44000.000@grid1@z16@r12@c21.png,26000.0,44000.0,1
297,7,321,@25000.000@43000.000@grid0@z16@r12@c21.png,25000.0,43000.0,0
297,8,322,@25000.000@45000.000@grid0@z16@r12@c22.png,25000.0,45000.0,0
297,9,346,@27000.000@43000.000@grid0@z16@r13@c21.png,27000.0,43000.0,0
297,10,347,@27000.000@45000.000@grid0@z16@r13@c22.png,27000.0,45000.0,0
297,11,919,@24000.000@40000.000@grid1@z16@r11@c19.png,24000.0,40000.0,1
297,12,294,@23000.000@39000.000@grid0@z16@r11@c19.png,23000.0,39000.0,0
297,13,295,@23000.000@41000.000@grid0@z16@r11@c20.png,23000.0,41000.0,0
297,14,319,@25000.000@39000.000@grid0@z16@r12@c19.png,25000.0,39000.0,0
297,15,320,@25000.000@41000.000@grid0@z16@r12@c20.png,25000.0,41000.0,0
298,1,297,@23000.000@45000.000@grid0@z16@r11@c22.png,23000.0,45000.0,0
298,2,922,@24000.000@46000.000@grid1@z16@r11@c22.png,24000.0,46000.0,1
298,3,921,@24000.000@44000.000@grid1@z16@r11@c21.png,24000.0,44000.0,1
298,4,896,@22000.000@44000.000@grid1@z16@r10@c21.png,22000.0,44000.0,1
298,5,897,@22000.000@46000.000@grid1@z16@r10@c22.png,22000.0,46000.0,1
298,6,298,@23000.000@47000.000@grid0@z16@r11@c23.png,23000.0,47000.0,0
298,7,923,@24000.000@48000.000@grid1@z16@r11@c23.png,24000.0,48000.0,1
298,8,898,@22000.000@48000.000@grid1@z16@r10@c23.png,22000.0,48000.0,1
298,9,897,@22000.000@46000.000@grid1@z16@r10@c22.png,22000.0,46000.0,1
298,10,922,@24000.000@46000.000@grid1@z16@r11@c22.png,24000.0,46000.0,1
298,11,897,@22000.000@46000.000@grid1@z16@r10@c22.png,22000.0,46000.0,1
298,12,298,@23000.000@47000.000@grid0@z16@r11@c23.png,23000.0,47000.0,0
298,13,273,@21000.000@47000.000@grid0@z16@r10@c23.png,21000.0,47000.0,0
