query_index,query_name,rank,database_index,database_name,distance,is_positive,query_y_m,query_x_m,database_y_m,database_x_m
279,@23000.000@9000.000@synthetic_query@z16@r11@c04.png,4,204,@17000.000@9000.000@grid0@z16@r08@c04.png,0.4011993408203125,False,23000.0,9000.0,17000.0,9000.0
279,@23000.000@9000.000@synthetic_query@z16@r11@c04.png,5,763,@12000.000@28000.000@grid1@z16@r05@c13.png,0.4158148169517517,False,23000.0,9000.0,12000.0,28000.0
280,@23000.000@11000.000@synthetic_query@z16@r11@c05.png,1,6,@1000.000@13000.000@grid0@z16@r00@c06.png,0.3937242329120636,False,23000.0,11000.0,1000.0,13000.0
280,@23000.000@11000.000@synthetic_query@z16@r11@c05.png,2,60,@5000.000@21000.000@grid0@z16@r02@c10.png,0.41182076930999756,False,23000.0,11000.0,5000.0,21000.0
280,@23000.000@11000.000@synthetic_query@z16@r11@c05.png,3,85,@7000.000@21000.000@grid0@z16@r03@c10.png,0.4138201177120209,False,23000.0,11000.0,7000.0,21000.0
280,@23000.000@11000.000@synthetic_query@z16@r11@c05.png,4,683,@6000.000@18000.000@grid1@z16@r02@c08.png,0.4354550242424011,False,23000.0,11000.0,6000.0,18000.0
280,@23000.000@11000.000@synthetic_query@z16@r11@c05.png,5,735,@10000.000@22000.000@grid1@z16@r04@c10.png,0.43626007437705994,False,23000.0,11000.0,10000.0,22000.0
281,@23000.000@13000.000@synthetic_query@z16@r11@c06.png,1,36,@3000.000@23000.000@grid0@z16@r01@c11.png,0.39144259691238403,False,23000.0,13000.0,3000.0,23000.0
281,@23000.000@13000.000@synthetic_query@z16@r11@c06.png,2,59,@5000.000@19000.000@grid0@z16@r02@c09.png,0.3953309655189514,False,23000.0,13000.0,5000.0,19000.0
281,@23000.000@13000.000@synthetic_query@z16@r11@c06.png,3,332,@27000.000@15000.000@grid0@z16@r13@c07.png,0.4037095904350281,False,23000.0,13000.0,27000.0,15000.0
281,@23000.000@13000.000@synthetic_query@z16@r11@c06.png,4,635,@2000.000@22000.000@grid1@z16@r00@c10.png,0.40451228618621826,False,23000.0,13000.0,2000.0,22000.0
281,@23000.000@13000.000@synthetic_query@z16@r11@c06.png,5,683,@6000.000@18000.000@grid1@z16@r02@c08.png,0.41329678893089294,False,23000.0,13000.0,6000.0,18000.0
282,@23000.000@15000.000@synthetic_query@z16@r11@c07.png,1,958,@28000.000@18000.000@grid1@z16@r13@c08.png,0.36443307995796204,False,23000.0,15000.0,28000.0,18000.0
282,@23000.000@15000.000@synthetic_query@z16@r11@c07.png,2,332,@27000.000@15000.000@grid0@z16@r13@c07.png,0.3779972791671753,False,23000.0,15000.0,27000.0,15000.0
282,@23000.000@15000.000@synthetic_query@z16@r11@c07.png,3,308,@25000.000@17000.000@grid0@z16@r12@c08.png,0.3787846863269806,False,23000.0,15000.0,25000.0,17000.0
282,@23000.000@15000.000@synthetic_query@z16@r11@c07.png,4,635,@2000.000@22000.000@grid1@z16@r00@c10.png,0.3902382254600525,False,23000.0,15000.0,2000.0,22000.0
282,@23000.000@15000.000@synthetic_query@z16@r11@c07.png,5,933,@26000.000@18000.000@grid1@z16@r12@c08.png,0.3909229338169098,False,23000.0,15000.0,26000.0,18000.0
283,@23000.000@17000.000@synthetic_query@z16@r11@c08.png,1,874,@20000.000@50000.000@grid1@z16@r09@c24.png,0.43866297602653503,False,23000.0,17000.0,20000.0,50000.0
283,@23000.000@17000.000@synthetic_query@z16@r11@c08.png,2,683,@6000.000@18000.000@grid1@z16@r02@c08.png,0.45560532808303833,False,23000.0,17000.0,6000.0,18000.0
283,@23000.000@17000.000@synthetic_query@z16@r11@c08.png,3,658,@4000.000@18000.000@grid1@z16@r01@c08.png,0.4728873372077942,False,23000.0,17000.0,4000.0,18000.0
283,@23000.000@17000.000@synthetic_query@z16@r11@c08.png,4,736,@10000.000@24000.000@grid1@z16@r04@c11.png,0.4838775396347046,False,23000.0,17000.0,10000.0,24000.0
283,@23000.000@17000.000@synthetic_query@z16@r11@c08.png,5,283,@23000.000@17000.000@grid0@z16@r11@c08.png,0.486900269985199,True,23000.0,17000.0,23000.0,17000.0
284,@23000.000@19000.000@synthetic_query@z16@r11@c09.png,1,908,@24000.000@18000.000@grid1@z16@r11@c08.png,0.4455949664115906,True,23000.0,19000.0,24000.0,18000.0
284,@23000.000@19000.000@synthetic_query@z16@r11@c09.png,2,949,@26000.000@50000.000@grid1@z16@r12@c24.png,0.45306146144866943,False,23000.0,19000.0,26000.0,50000.0
284,@23000.000@19000.000@synthetic_query@z16@r11@c09.png,3,284,@23000.000@19000.000@grid0@z16@r11@c09.png,0.45585083961486816,True,23000.0,19000.0,23000.0,19000.0
284,@23000.000@19000.000@synthetic_query@z16@r11@c09.png,4,324,@25000.000@49000.000@grid0@z16@r12@c24.png,0.4619884490966797,False,23000.0,19000.0,25000.0,49000.0
284,@23000.000@19000.000@synthetic_query@z16@r11@c09.png,5,985,@30000.000@22000.000@grid1@z16@r14@c10.png,0.47411948442459106,False,23000.0,19000.0,30000.0,22000.0
285,@23000.000@21000.000@synthetic_query@z16@r11@c10.png,1,613,@49000.000@27000.000@grid0@z16@r24@c13.png,0.4537908434867859,False,23000.0,21000.0,49000.0,27000.0
285,@23000.000@21000.000@synthetic_query@z16@r11@c10.png,2,324,@25000.000@49000.000@grid0@z16@r12@c24.png,0.46461591124534607,False,23000.0,21000.0,25000.0,49000.0
285,@23000.000@21000.000@synthetic_query@z16@r11@c10.png,3,536,@43000.000@23000.000@grid0@z16@r21@c11.png,0.4778922200202942,False,23000.0,21000.0,43000.0,23000.0
285,@23000.000@21000.000@synthetic_query@z16@r11@c10.png,4,988,@30000.000@28000.000@grid1@z16@r14@c13.png,0.4805990755558014,False,23000.0,21000.0,30000.0,28000.0
285,@23000.000@21000.000@synthetic_query@z16@r11@c10.png,5,486,@39000.000@23000.000@grid0@z16@r19@c11.png,0.4833618104457855,False,23000.0,21000.0,39000.0,23000.0
286,@23000.000@23000.000@synthetic_query@z16@r11@c11.png,1,286,@23000.000@23000.000@grid0@z16@r11@c11.png,0.5258728861808777,True,23000.0,23000.0,23000.0,23000.0
286,@23000.000@23000.000@synthetic_query@z16@r11@c11.png,2,914,@24000.000@30000.000@grid1@z16@r11@c14.png,0.5313388109207153,False,23000.0,23000.0,24000.0,30000.0
286,@23000.000@23000.000@synthetic_query@z16@r11@c11.png,3,885,@22000.000@22000.000@grid1@z16@r10@c10.png,0.538970947265625,True,23000.0,23000.0,22000.0,22000.0
286,@23000.000@23000.000@synthetic_query@z16@r11@c11.png,4,800,@16000.000@2000.000@grid1@z16@r07@c00.png,0.5792989134788513,False,23000.0,23000.0,16000.0,2000.0
286,@23000.000@23000.000@synthetic_query@z16@r11@c11.png,5,884,@22000.000@20000.000@grid1@z16@r10@c09.png,0.5797601938247681,False,23000.0,23000.0,22000.0,20000.0
287,@23000.000@25000.000@synthetic_query@z16@r11@c12.png,1,885,@22000.000@22000.000@grid1@z16@r10@c10.png,0.4118095636367798,False,23000.0,25000.0,22000.0,22000.0
287,@23000.000@25000.000@synthetic_query@z16@r11@c12.png,2,268,@21000.000@37000.000@grid0@z16@r10@c18.png,0.4401392340660095,False,23000.0,25000.0,21000.0,37000.0
287,@23000.000@25000.000@synthetic_query@z16@r11@c12.png,3,286,@23000.000@23000.000@grid0@z16@r11@c11.png,0.45976346731185913,False,23000.0,25000.0,23000.0,23000.0
287,@23000.000@25000.000@synthetic_query@z16@r11@c12.png,4,877,@22000.000@6000.000@grid1@z16@r10@c02.png,0.4624398350715637,False,23000.0,25000.0,22000.0,6000.0
287,@23000.000@25000.000@synthetic_query@z16@r11@c12.png,5,988,@30000.000@28000.000@grid1@z16@r14@c13.png,0.46433380246162415,False,23000.0,25000.0,30000.0,28000.0
288,@23000.000@27000.000@synthetic_query@z16@r11@c13.png,1,210,@17000.000@21000.000@grid0@z16@r08@c10.png,0.39010679721832275,False,23000.0,27000.0,17000.0,21000.0
288,@23000.000@27000.000@synthetic_query@z16@r11@c13.png,2,859,@20000.000@20000.000@grid1@z16@r09@c09.png,0.43144935369491577,False,23000.0,27000.0,20000.0,20000.0
288,@23000.000@27000.000@synthetic_query@z16@r11@c13.png,3,865,@20000.000@32000.000@grid1@z16@r09@c15.png,0.4363099932670593,False,23000.0,27000.0,20000.0,32000.0
288,@23000.000@27000.000@synthetic_query@z16@r11@c13.png,4,749,@10000.000@50000.000@grid1@z16@r04@c24.png,0.438814640045166,False,23000.0,27000.0,10000.0,50000.0
288,@23000.000@27000.000@synthetic_query@z16@r11@c13.png,5,792,@14000.000@36000.000@grid1@z16@r06@c17.png,0.43895551562309265,False,23000.0,27000.0,14000.0,36000.0
289,@23000.000@29000.000@synthetic_query@z16@r11@c14.png,1,289,@23000.000@29000.000@grid0@z16@r11@c14.png,0.37397146224975586,True,23000.0,29000.0,23000.0,29000.0
289,@23000.000@29000.000@synthetic_query@z16@r11@c14.png,2,266,@21000.000@33000.000@grid0@z16@r10@c16.png,0.4218556880950928,False,23000.0,29000.0,21000.0,33000.0
289,@23000.000@29000.000@synthetic_query@z16@r11@c14.png,3,889,@22000.000@30000.000@grid1@z16@r10@c14.png,0.44305819272994995,True,23000.0,29000.0,22000.0,30000.0
289,@23000.000@29000.000@synthetic_query@z16@r11@c14.png,4,913,@24000.000@28000.000@grid1@z16@r11@c13.png,0.44401487708091736,True,23000.0,29000.0,24000.0,28000.0
289,@23000.000@29000.000@synthetic_query@z16@r11@c14.png,5,859,@20000.000@20000.000@grid1@z16@r09@c09.png,0.4659518897533417,False,23000.0,29000.0,20000.0,20000.0
290,@23000.000@31000.000@synthetic_query@z16@r11@c15.png,1,224,@17000.000@49000.000@grid0@z16@r08@c24.png,0.4466697573661804,False,23000.0,31000.0,17000.0,49000.0
290,@23000.000@31000.000@synthetic_query@z16@r11@c15.png,2,988,@30000.000@28000.000@grid1@z16@r14@c13.png,0.4488483667373657,False,23000.0,31000.0,30000.0,28000.0
290,@23000.000@31000.000@synthetic_query@z16@r11@c15.png,3,1111,@40000.000@24000.000@grid1@z16@r19@c11.png,0.44905656576156616,False,23000.0,31000.0,40000.0,24000.0
290,@23000.000@31000.000@synthetic_query@z16@r11@c15.png,4,613,@49000.000@27000.000@grid0@z16@r24@c13.png,0.45425310730934143,False,23000.0,31000.0,49000.0,27000.0
290,@23000.000@31000.000@synthetic_query@z16@r11@c15.png,5,324,@25000.000@49000.000@grid0@z16@r12@c24.png,0.45718616247177124,False,23000.0,31000.0,25000.0,49000.0
291,@23000.000@33000.000@synthetic_query@z16@r11@c16.png,1,1012,@32000.000@26000.000@grid1@z16@r15@c12.png,0.4766988158226013,False,23000.0,33000.0,32000.0,26000.0
291,@23000.000@33000.000@synthetic_query@z16@r11@c16.png,2,249,@19000.000@49000.000@grid0@z16@r09@c24.png,0.509401798248291,False,23000.0,33000.0,19000.0,49000.0
291,@23000.000@33000.000@synthetic_query@z16@r11@c16.png,3,391,@31000.000@33000.000@grid0@z16@r15@c16.png,0.5404374599456787,False,23000.0,33000.0,31000.0,33000.0
291,@23000.000@33000.000@synthetic_query@z16@r11@c16.png,4,1114,@40000.000@30000.000@grid1@z16@r19@c14.png,0.5428935289382935,False,23000.0,33000.0,40000.0,30000.0
291,@23000.000@33000.000@synthetic_query@z16@r11@c16.png,5,30,@3000.000@11000.000@grid0@z16@r01@c05.png,0.5579824447631836,False,23000.0,33000.0,3000.0,11000.0
292,@23000.000@35000.000@synthetic_query@z16@r11@c17.png,1,874,@20000.000@50000.000@grid1@z16@r09@c24.png,0.5241752862930298,False,23000.0,35000.0,20000.0,50000.0
292,@23000.000@35000.000@synthetic_query@z16@r11@c17.png,2,848,@18000.000@48000.000@grid1@z16@r08@c23.png,0.5372369885444641,False,23000.0,35000.0,18000.0,48000.0
292,@23000.000@35000.000@synthetic_query@z16@r11@c17.png,3,31,@3000.000@13000.000@grid0@z16@r01@c06.png,0.5502488613128662,False,23000.0,35000.0,3000.0,13000.0
292,@23000.000@35000.000@synthetic_query@z16@r11@c17.png,4,847,@18000.000@46000.000@grid1@z16@r08@c22.png,0.5537751317024231,False,23000.0,35000.0,18000.0,46000.0
292,@23000.000@35000.000@synthetic_query@z16@r11@c17.png,5,249,@19000.000@49000.000@grid0@z16@r09@c24.png,0.577444314956665,False,23000.0,35000.0,19000.0,49000.0
293,@23000.000@37000.000@synthetic_query@z16@r11@c18.png,1,247,@19000.000@45000.000@grid0@z16@r09@c22.png,0.534155011177063,False,23000.0,37000.0,19000.0,45000.0
293,@23000.000@37000.000@synthetic_query@z16@r11@c18.png,2,419,@33000.000@39000.000@grid0@z16@r16@c19.png,0.5462876558303833,False,23000.0,37000.0,33000.0,39000.0
293,@23000.000@37000.000@synthetic_query@z16@r11@c18.png,3,155,@13000.000@11000.000@grid0@z16@r06@c05.png,0.5463280081748962,False,23000.0,37000.0,13000.0,11000.0
293,@23000.000@37000.000@synthetic_query@z16@r11@c18.png,4,1019,@32000.000@40000.000@grid1@z16@r15@c19.png,0.5531895160675049,False,23000.0,37000.0,32000.0,40000.0
293,@23000.000@37000.000@synthetic_query@z16@r11@c18.png,5,797,@14000.000@46000.000@grid1@z16@r06@c22.png,0.555681586265564,False,23000.0,37000.0,14000.0,46000.0
294,@23000.000@39000.000@synthetic_query@z16@r11@c19.png,1,294,@23000.000@39000.000@grid0@z16@r11@c19.png,0.4087730646133423,True,23000.0,39000.0,23000.0,39000.0
294,@23000.000@39000.000@synthetic_query@z16@r11@c19.png,2,914,@24000.000@30000.000@grid1@z16@r11@c14.png,0.4123123586177826,False,23000.0,39000.0,24000.0,30000.0
294,@23000.000@39000.000@synthetic_query@z16@r11@c19.png,3,919,@24000.000@40000.000@grid1@z16@r11@c19.png,0.4276826083660126,True,23000.0,39000.0,24000.0,40000.0
294,@23000.000@39000.000@synthetic_query@z16@r11@c19.png,4,897,@22000.000@46000.000@grid1@z16@r10@c22.png,0.43182581663131714,False,23000.0,39000.0,22000.0,46000.0
294,@23000.000@39000.000@synthetic_query@z16@r11@c19.png,5,988,@30000.000@28000.000@grid1@z16@r14@c13.png,0.4561411142349243,False,23000.0,39000.0,30000.0,28000.0
295,@23000.000@41000.000@synthetic_query@z16@r11@c20.png,1,191,@15000.000@33000.000@grid0@z16@r07@c16.png,0.34452301263809204,False,23000.0,41000.0,15000.0,33000.0
295,@23000.000@41000.000@synthetic_query@z16@r11@c20.png,2,874,@20000.000@50000.000@grid1@z16@r09@c24.png,0.34484708309173584,False,23000.0,41000.0,20000.0,50000.0
295,@23000.000@41000.000@synthetic_query@z16@r11@c20.png,3,920,@24000.000@42000.000@grid1@z16@r11@c20.png,0.35635221004486084,True,23000.0,41000.0,24000.0,42000.0
295,@23000.000@41000.000@synthetic_query@z16@r11@c20.png,4,895,@22000.000@42000.000@grid1@z16@r10@c20.png,0.37324827909469604,True,23000.0,41000.0,22000.0,42000.0
295,@23000.000@41000.000@synthetic_query@z16@r11@c20.png,5,897,@22000.000@46000.000@grid1@z16@r10@c22.png,0.3856460452079773,False,23000.0,41000.0,22000.0,46000.0
296,@23000.000@43000.000@synthetic_query@z16@r11@c21.png,1,897,@22000.000@46000.000@grid1@z16@r10@c22.png,0.32786041498184204,False,23000.0,43000.0,22000.0,46000.0
296,@23000.000@43000.000@synthetic_query@z16@r11@c21.png,2,946,@26000.000@44000.000@grid1@z16@r12@c21.png,0.33663278818130493,False,23000.0,43000.0,26000.0,44000.0
296,@23000.000@43000.000@synthetic_query@z16@r11@c21.png,3,296,@23000.000@43000.000@grid0@z16@r11@c21.png,0.3465215861797333,True,23000.0,43000.0,23000.0,43000.0
296,@23000.000@43000.000@synthetic_query@z16@r11@c21.png,4,945,@26000.000@42000.000@grid1@z16@r12@c20.png,0.3963899612426758,False,23000.0,43000.0,26000.0,42000.0
296,@23000.000@43000.000@synthetic_query@z16@r11@c21.png,5,320,@25000.000@41000.000@grid0@z16@r12@c20.png,0.4215199649333954,False,23000.0,43000.0,25000.0,41000.0
297,@23000.000@45000.000@synthetic_query@z16@r11@c22.png,1,897,@22000.000@46000.000@grid1@z16@r10@c22.png,0.42011189460754395,True,23000.0,45000.0,22000.0,46000.0
297,@23000.000@45000.000@synthetic_query@z16@r11@c22.png,2,946,@26000.000@44000.000@grid1@z16@r12@c21.png,0.44325172901153564,False,23000.0,45000.0,26000.0,44000.0
297,@23000.000@45000.000@synthetic_query@z16@r11@c22.png,3,919,@24000.000@40000.000@grid1@z16@r11@c19.png,0.44709181785583496,False,23000.0,45000.0,24000.0,40000.0
297,@23000.000@45000.000@synthetic_query@z16@r11@c22.png,4,316,@25000.000@33000.000@grid0@z16@r12@c16.png,0.4481133222579956,False,23000.0,45000.0,25000.0,33000.0
297,@23000.000@45000.000@synthetic_query@z16@r11@c22.png,5,297,@23000.000@45000.000@grid0@z16@r11@c22.png,0.4689990282058716,True,23000.0,45000.0,23000.0,45000.0
298,@23000.000@47000.000@synthetic_query@z16@r11@c23.png,1,297,@23000.000@45000.000@grid0@z16@r11@c22.png,0.4164309799671173,False,23000.0,47000.0,23000.0,45000.0
298,@23000.000@47000.000@synthetic_query@z16@r11@c23.png,2,298,@23000.000@47000.000@grid0@z16@r11@c23.png,0.4206874966621399,True,23000.0,47000.0,23000.0,47000.0
298,@23000.000@47000.000@synthetic_query@z16@r11@c23.png,3,897,@22000.000@46000.000@grid1@z16@r10@c22.png,0.43092405796051025,True,23000.0,47000.0,22000.0,46000.0
298,@23000.000@47000.000@synthetic_query@z16@r11@c23.png,4,945,@26000.000@42000.000@grid1@z16@r12@c20.png,0.43402448296546936,False,23000.0,47000.0,26000.0,42000.0
298,@23000.000@47000.000@synthetic_query@z16@r11@c23.png,5,346,@27000.000@43000.000@grid0@z16@r13@c21.png,0.4677826166152954,False,23000.0,47000.0,27000.0,43000.0
299,@23000.000@49000.000@synthetic_query@z16@r11@c24.png,1,803,@16000.000@8000.000@grid1@z16@r07@c03.png,0.4611353576183319,False,23000.0,49000.0,16000.0,8000.0
299,@23000.000@49000.000@synthetic_query@z16@r11@c24.png,2,924,@24000.000@50000.000@grid1@z16@r11@c24.png,0.46410444378852844,True,23000.0,49000.0,24000.0,50000.0
299,@23000.000@49000.000@synthetic_query@z16@r11@c24.png,3,204,@17000.000@9000.000@grid0@z16@r08@c04.png,0.4802122712135315,False,23000.0,49000.0,17000.0,9000.0
299,@23000.000@49000.000@synthetic_query@z16@r11@c24.png,4,394,@31000.000@39000.000@grid0@z16@r15@c19.png,0.4977490305900574,False,23000.0,49000.0,31000.0,39000.0
299,@23000.000@49000.000@synthetic_query@z16@r11@c24.png,5,899,@22000.000@50000.000@grid1@z16@r10@c24.png,0.4987865090370178,True,23000.0,49000.0,22000.0,50000.0
300,@25000.000@1000.000@synthetic_query@z16@r12@c00.png,1,226,@19000.000@3000.000@grid0@z16@r09@c01.png,0.2731035053730011,False,25000.0,1000.0,19000.0,3000.0
300,@25000.000@1000.000@synthetic_query@z16@r12@c00.png,2,225,@19000.000@1000.000@grid0@z16@r09@c00.png,0.2843424081802368,False,25000.0,1000.0,19000.0,1000.0
300,@25000.000@1000.000@synthetic_query@z16@r12@c00.png,3,825,@18000.000@2000.000@grid1@z16@r08@c00.png,0.2952156364917755,False,25000.0,1000.0,18000.0,2000.0
300,@25000.000@1000.000@synthetic_query@z16@r12@c00.png,4,276,@23000.000@3000.000@grid0@z16@r11@c01.png,0.30145132541656494,False,25000.0,1000.0,23000.0,3000.0
300,@25000.000@1000.000@synthetic_query@z16@r12@c00.png,5,150,@13000.000@1000.000@grid0@z16@r06@c00.png,0.3050733804702759,False,25000.0,1000.0,13000.0,1000.0
301,@25000.000@3000.000@synthetic_query@z16@r12@c01.png,1,526,@43000.000@3000.000@grid0@z16@r21@c01.png,0.2760496139526367,False,25000.0,3000.0,43000.0,3000.0
301,@25000.000@3000.000@synthetic_query@z16@r12@c01.png,2,875,@22000.000@2000.000@grid1@z16@r10@c00.png,0.2919132709503174,False,25000.0,3000.0,22000.0,2000.0
301,@25000.000@3000.000@synthetic_query@z16@r12@c01.png,3,825,@18000.000@2000.000@grid1@z16@r08@c00.png,0.31113845109939575,False,25000.0,3000.0,18000.0,2000.0
301,@25000.000@3000.000@synthetic_query@z16@r12@c01.png,4,225,@19000.000@1000.000@grid0@z16@r09@c00.png,0.32643985748291016,False,25000.0,3000.0,19000.0,1000.0
301,@25000.000@3000.000@synthetic_query@z16@r12@c01.png,5,75,@7000.000@1000.000@grid0@z16@r03@c00.png,0.3266870081424713,False,25000.0,3000.0,7000.0,1000.0
302,@25000.000@5000.000@synthetic_query@z16@r12@c02.png,1,699,@6000.000@50000.000@grid1@z16@r02@c24.png,0.2895488739013672,False,25000.0,5000.0,6000.0,50000.0
302,@25000.000@5000.000@synthetic_query@z16@r12@c02.png,2,796,@14000.000@44000.000@grid1@z16@r06@c21.png,0.3108164370059967,False,25000.0,5000.0,14000.0,44000.0
302,@25000.000@5000.000@synthetic_query@z16@r12@c02.png,3,13,@1000.000@27000.000@grid0@z16@r00@c13.png,0.3128235936164856,False,25000.0,5000.0,1000.0,27000.0
302,@25000.000@5000.000@synthetic_query@z16@r12@c02.png,4,771,@12000.000@44000.000@grid1@z16@r05@c21.png,0.32321006059646606,False,25000.0,5000.0,12000.0,44000.0
302,@25000.000@5000.000@synthetic_query@z16@r12@c02.png,5,877,@22000.000@6000.000@grid1@z16@r10@c02.png,0.32424396276474,False,25000.0,5000.0,22000.0,6000.0
303,@25000.000@7000.000@synthetic_query@z16@r12@c03.png,1,796,@14000.000@44000.000@grid1@z16@r06@c21.png,0.3065606951713562,False,25000.0,7000.0,14000.0,44000.0
303,@25000.000@7000.000@synthetic_query@z16@r12@c03.png,2,222,@17000.000@45000.000@grid0@z16@r08@c22.png,0.33198511600494385,False,25000.0,7000.0,17000.0,45000.0
303,@25000.000@7000.000@synthetic_query@z16@r12@c03.png,3,877,@22000.000@6000.000@grid1@z16@r10@c02.png,0.34667906165122986,False,25000.0,7000.0,22000.0,6000.0
303,@25000.000@7000.000@synthetic_query@z16@r12@c03.png,4,149,@11000.000@49000.000@grid0@z16@r05@c24.png,0.3473893702030182,False,25000.0,7000.0,11000.0,49000.0
303,@25000.000@7000.000@synthetic_query@z16@r12@c03.png,5,683,@6000.000@18000.000@grid1@z16@r02@c08.png,0.37331169843673706,False,25000.0,7000.0,6000.0,18000.0
304,@25000.000@9000.000@synthetic_query@z16@r12@c04.png,1,738,@10000.000@28000.000@grid1@z16@r04@c13.png,0.4166501462459564,False,25000.0,9000.0,10000.0,28000.0
304,@25000.000@9000.000@synthetic_query@z16@r12@c04.png,2,129,@11000.000@9000.000@grid0@z16@r05@c04.png,0.41855788230895996,False,25000.0,9000.0,11000.0,9000.0
304,@25000.000@9000.000@synthetic_query@z16@r12@c04.png,3,110,@9000.000@21000.000@grid0@z16@r04@c10.png,0.4210957884788513,False,25000.0,9000.0,9000.0,21000.0
304,@25000.000@9000.000@synthetic_query@z16@r12@c04.png,4,156,@13000.000@13000.000@grid0@z16@r06@c06.png,0.43465656042099,False,25000.0,9000.0,13000.0,13000.0
304,@25000.000@9000.000@synthetic_query@z16@r12@c04.png,5,736,@10000.000@24000.000@grid1@z16@r04@c11.png,0.43543535470962524,False,25000.0,9000.0,10000.0,24000.0
305,@25000.000@11000.000@synthetic_query@z16@r12@c05.png,1,873,@20000.000@48000.000@grid1@z16@r09@c23.png,0.31441789865493774,False,25000.0,11000.0,20000.0,48000.0
305,@25000.000@11000.000@synthetic_query@z16@r12@c05.png,2,846,@18000.000@44000.000@grid1@z16@r08@c21.png,0.3306332230567932,False,25000.0,11000.0,18000.0,44000.0
305,@25000.000@11000.000@synthetic_query@z16@r12@c05.png,3,60,@5000.000@21000.000@grid0@z16@r02@c10.png,0.3325304388999939,False,25000.0,11000.0,5000.0,21000.0
305,@25000.000@11000.000@synthetic_query@z16@r12@c05.png,4,683,@6000.000@18000.000@grid1@z16@r02@c08.png,0.34223803877830505,False,25000.0,11000.0,6000.0,18000.0
305,@25000.000@11000.000@synthetic_query@z16@r12@c05.png,5,796,@14000.000@44000.000@grid1@z16@r06@c21.png,0.34742188453674316,False,25000.0,11000.0,14000.0,44000.0
306,@25000.000@13000.000@synthetic_query@z16@r12@c06.png,1,139,@11000.000@29000.000@grid0@z16@r05@c14.png,0.486591637134552,False,25000.0,13000.0,11000.0,29000.0
306,@25000.000@13000.000@synthetic_query@z16@r12@c06.png,2,736,@10000.000@24000.000@grid1@z16@r04@c11.png,0.5426288843154907,False,25000.0,13000.0,10000.0,24000.0
306,@25000.000@13000.000@synthetic_query@z16@r12@c06.png,3,683,@6000.000@18000.000@grid1@z16@r02@c08.png,0.5574405193328857,False,25000.0,13000.0,6000.0,18000.0
306,@25000.000@13000.000@synthetic_query@z16@r12@c06.png,4,1025,@34000.000@2000.000@grid1@z16@r16@c00.png,0.5581844449043274,False,25000.0,13000.0,34000.0,2000.0
306,@25000.000@13000.000@synthetic_query@z16@r12@c06.png,5,111,@9000.000@23000.000@grid0@z16@r04@c11.png,0.5657029151916504,False,25000.0,13000.0,9000.0,23000.0
307,@25000.000@15000.000@synthetic_query@z16@r12@c07.png,1,6,@1000.000@13000.000@grid0@z16@r00@c06.png,0.41601768136024475,False,25000.0,15000.0,1000.0,13000.0
307,@25000.000@15000.000@synthetic_query@z16@r12@c07.png,2,907,@24000.000@16000.000@grid1@z16@r11@c07.png,0.42340368032455444,True,25000.0,15000.0,24000.0,16000.0
307,@25000.000@15000.000@synthetic_query@z16@r12@c07.png,3,332,@27000.000@15000.000@grid0@z16@r13@c07.png,0.44162240624427795,False,25000.0,15000.0,27000.0,15000.0
307,@25000.000@15000.000@synthetic_query@z16@r12@c07.png,4,9,@1000.000@19000.000@grid0@z16@r00@c09.png,0.45057857036590576,False,25000.0,15000.0,1000.0,19000.0
307,@25000.000@15000.000@synthetic_query@z16@r12@c07.png,5,308,@25000.000@17000.000@grid0@z16@r12@c08.png,0.46172431111335754,False,25000.0,15000.0,25000.0,17000.0
308,@25000.000@17000.000@synthetic_query@z16@r12@c08.png,1,933,@26000.000@18000.000@grid1@z16@r12@c08.png,0.3479989767074585,True,25000.0,17000.0,26000.0,18000.0
308,@25000.000@17000.000@synthetic_query@z16@r12@c08.png,2,308,@25000.000@17000.000@grid0@z16@r12@c08.png,0.35526329278945923,True,25000.0,17000.0,25000.0,17000.0
308,@25000.000@17000.000@synthetic_query@z16@r12@c08.png,3,958,@28000.000@18000.000@grid1@z16@r13@c08.png,0.3830491304397583,False,25000.0,17000.0,28000.0,18000.0
308,@25000.000@17000.000@synthetic_query@z16@r12@c08.png,4,334,@27000.000@19000.000@grid0@z16@r13@c09.png,0.40944936871528625,False,25000.0,17000.0,27000.0,19000.0
308,@25000.000@17000.000@synthetic_query@z16@r12@c08.png,5,333,@27000.000@17000.000@grid0@z16@r13@c08.png,0.4152457118034363,False,25000.0,17000.0,27000.0,17000.0
309,@25000.000@19000.000@synthetic_query@z16@r12@c09.png,1,958,@28000.000@18000.000@grid1@z16@r13@c08.png,0.3490826487541199,False,25000.0,19000.0,28000.0,18000.0
309,@25000.000@19000.000@synthetic_query@z16@r12@c09.png,2,989,@30000.000@30000.000@grid1@z16@r14@c14.png,0.3550848960876465,False,25000.0,19000.0,30000.0,30000.0
309,@25000.000@19000.000@synthetic_query@z16@r12@c09.png,3,933,@26000.000@18000.000@grid1@z16@r12@c08.png,0.3742596507072449,True,25000.0,19000.0,26000.0,18000.0
309,@25000.000@19000.000@synthetic_query@z16@r12@c09.png,4,334,@27000.000@19000.000@grid0@z16@r13@c09.png,0.3757476806640625,False,25000.0,19000.0,27000.0,19000.0
